pl_name,hostname,sy_pnum,discoverymethod,pl_controv_flag,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_bmassprov
Kepler-60 c,Kepler-60,3,Transit,0,8.91901228,,,,,,
Kepler-60 c,Kepler-60,3,Transit,0,8.91934590,,2.470,0.220,,,
Kepler-60 c,Kepler-60,3,Transit,0,8.91902447,,1.790,0.160,,,
Kepler-60 c,Kepler-60,3,Transit,0,8.92200000,,2.380,0.212,17.20000,0.05400,Mass
Kepler-60 c,Kepler-60,3,Transit,0,8.91902447,0.087100,2.110,0.188,,,
Kepler-60 c,Kepler-60,3,Transit,0,,,2.065,0.184,,,
Kepler-60 c,Kepler-60,3,Transit,0,8.91900000,,1.800,0.161,2.00000,0.00629,Mass
Kepler-60 c,Kepler-60,3,Transit,0,8.91770000,0.087010,,,4.80000,0.01510,Mass
Kepler-60 c,Kepler-60,3,Transit,0,8.91902447,0.087100,2.110,0.188,,,
Kepler-60 c,Kepler-60,3,Transit,0,8.91870000,,1.900,0.170,3.85000,0.01211,Mass
Kepler-60 c,Kepler-60,3,Transit,0,8.90000000,,2.049,0.183,3.84000,0.01208,Mass
Kepler-60 c,Kepler-60,3,Transit,0,8.91902447,0.087100,2.110,0.188,,,
Kepler-60 c,Kepler-60,3,Transit,0,8.91935000,0.087000,2.400,0.214,,,
Kepler-60 c,Kepler-60,3,Transit,0,8.91897605,,,,,,
Kepler-60 d,Kepler-60,3,Transit,0,11.89849320,0.105500,1.760,0.157,,,
Kepler-60 d,Kepler-60,3,Transit,0,11.90300000,0.105480,,,3.80000,0.01196,Mass
Kepler-60 d,Kepler-60,3,Transit,0,11.89849320,0.105500,1.760,0.157,,,
Kepler-60 d,Kepler-60,3,Transit,0,,,1.904,0.170,,,
Kepler-60 d,Kepler-60,3,Transit,0,11.90161710,,2.550,0.227,,,
Kepler-60 d,Kepler-60,3,Transit,0,11.89849480,0.101200,1.690,0.151,,,
Kepler-60 d,Kepler-60,3,Transit,0,11.89810000,,1.990,0.178,4.16000,0.01309,Mass
Kepler-60 d,Kepler-60,3,Transit,0,11.89849320,,1.520,0.136,,,
Kepler-60 d,Kepler-60,3,Transit,0,11.89849480,,,,,,
Kepler-60 d,Kepler-60,3,Transit,0,11.90000000,,2.511,0.224,4.40000,0.01384,Mass
Kepler-60 d,Kepler-60,3,Transit,0,11.89900000,,1.600,0.143,3.90000,0.01227,Mass
Kepler-60 d,Kepler-60,3,Transit,0,11.89849320,0.105500,1.760,0.157,,,
Kepler-60 d,Kepler-60,3,Transit,0,11.90162000,0.106000,2.500,0.223,,,
Kepler-600 b,Kepler-600,1,Transit,0,23.67517607,0.154000,2.810,0.251,,,
Kepler-600 b,Kepler-600,1,Transit,0,23.67517607,0.154000,2.810,0.251,,,
Kepler-600 b,Kepler-600,1,Transit,0,,,2.890,0.258,,,
Kepler-600 b,Kepler-600,1,Transit,0,23.67520728,,,,,,
Kepler-600 b,Kepler-600,1,Transit,0,23.67521606,,,,,,
Kepler-600 b,Kepler-600,1,Transit,0,23.67513153,0.153600,2.760,0.246,,,
Kepler-600 b,Kepler-600,1,Transit,0,23.67517607,,2.900,0.259,,,
Kepler-600 b,Kepler-600,1,Transit,0,23.67523000,0.152000,2.600,0.232,,,
Kepler-600 b,Kepler-600,1,Transit,0,23.67517607,0.154000,2.810,0.251,,,
Kepler-600 b,Kepler-600,1,Transit,0,23.67513153,,,,,,
Kepler-601 b,Kepler-601,1,Transit,0,5.37886800,0.056000,1.860,0.166,,,
Kepler-601 b,Kepler-601,1,Transit,0,5.37886844,0.054700,1.770,0.158,,,
Kepler-601 b,Kepler-601,1,Transit,0,5.37888367,,,,,,
Kepler-601 b,Kepler-601,1,Transit,0,5.37886844,,1.900,0.170,,,
Kepler-601 b,Kepler-601,1,Transit,0,,,1.856,0.166,,,
Kepler-601 b,Kepler-601,1,Transit,0,5.37886294,,,,,,
Kepler-601 b,Kepler-601,1,Transit,0,5.37890100,0.056000,1.820,0.162,,,
Kepler-601 b,Kepler-601,1,Transit,0,5.37886844,0.054700,1.770,0.158,,,
Kepler-601 b,Kepler-601,1,Transit,0,5.37886844,0.054700,1.770,0.158,,,
Kepler-601 b,Kepler-601,1,Transit,0,5.37886800,,,,,,
Kepler-602 b,Kepler-602,1,Transit,0,15.28429697,,,,,,
Kepler-602 b,Kepler-602,1,Transit,0,15.28469497,,2.090,0.186,,,
Kepler-602 b,Kepler-602,1,Transit,0,15.28467725,,,,,,
Kepler-602 b,Kepler-602,1,Transit,0,15.28467725,0.122400,2.700,0.241,,,
Kepler-602 b,Kepler-602,1,Transit,0,15.28476211,,,,,,
Kepler-602 b,Kepler-602,1,Transit,0,15.28469497,0.123100,1.840,0.164,,,
Kepler-602 b,Kepler-602,1,Transit,0,15.28462000,0.124000,1.920,0.171,,,
Kepler-602 b,Kepler-602,1,Transit,0,15.28469497,0.123100,1.840,0.164,,,
Kepler-602 b,Kepler-602,1,Transit,0,15.28469497,0.123100,1.840,0.164,,,
Kepler-602 b,Kepler-602,1,Transit,0,,,2.736,0.244,,,
Kepler-603 b,Kepler-603,3,Transit,0,21.05358596,,2.650,0.236,,,
Kepler-603 b,Kepler-603,3,Transit,0,21.05744000,0.150000,2.700,0.241,,,
Kepler-603 b,Kepler-603,3,Transit,0,21.05358596,0.148400,2.350,0.210,,,
Kepler-603 b,Kepler-603,3,Transit,0,21.05349939,,,,,,
Kepler-603 b,Kepler-603,3,Transit,0,21.05358596,0.148400,2.350,0.210,,,
Kepler-603 b,Kepler-603,3,Transit,0,21.08574434,,,,,,
Kepler-603 b,Kepler-603,3,Transit,0,21.05611138,,,,,,
Kepler-603 b,Kepler-603,3,Transit,0,21.05349939,0.150200,2.750,0.245,,,
Kepler-603 b,Kepler-603,3,Transit,0,21.05358596,0.148400,2.350,0.210,,,
Kepler-603 b,Kepler-603,3,Transit,0,,,3.531,0.315,,,
Kepler-603 c,Kepler-603,3,Transit,0,,,10.319,0.921,,,
Kepler-603 c,Kepler-603,3,Transit,0,127.90541200,0.500100,8.030,0.716,,,
Kepler-603 c,Kepler-603,3,Transit,0,127.90757740,,6.500,0.580,,,
Kepler-603 c,Kepler-603,3,Transit,0,127.90073000,0.500000,6.800,0.607,,,
Kepler-603 c,Kepler-603,3,Transit,0,127.90883265,,,,,,
Kepler-603 c,Kepler-603,3,Transit,0,127.90980919,,,,,,
Kepler-603 c,Kepler-603,3,Transit,0,127.90541200,,,,,,
Kepler-603 c,Kepler-603,3,Transit,0,127.90757740,0.494200,5.800,0.517,,,
Kepler-603 c,Kepler-603,3,Transit,0,127.90757740,0.494200,5.800,0.517,,,
Kepler-603 c,Kepler-603,3,Transit,0,127.90757740,0.494200,5.800,0.517,,,
Kepler-603 d,Kepler-603,3,Transit,0,6.21712920,,1.320,0.118,,,
Kepler-603 d,Kepler-603,3,Transit,0,6.21720925,,,,,,
Kepler-603 d,Kepler-603,3,Transit,0,6.21716039,0.066600,1.810,0.161,,,
Kepler-603 d,Kepler-603,3,Transit,0,6.21712920,0.065800,1.220,0.109,,,
Kepler-603 d,Kepler-603,3,Transit,0,6.21712920,0.065800,1.220,0.109,,,
Kepler-603 d,Kepler-603,3,Transit,0,6.21716039,,,,,,
Kepler-603 d,Kepler-603,3,Transit,0,6.21716800,0.067000,1.410,0.126,,,
Kepler-603 d,Kepler-603,3,Transit,0,,,2.332,0.208,,,
Kepler-603 d,Kepler-603,3,Transit,0,6.21712920,0.065800,1.220,0.109,,,
Kepler-604 b,Kepler-604,1,Transit,0,25.85504599,,,,,,
Kepler-604 b,Kepler-604,1,Transit,0,25.85499978,0.173500,2.400,0.214,,,
Kepler-604 b,Kepler-604,1,Transit,0,25.85501786,,2.590,0.231,,,
Kepler-604 b,Kepler-604,1,Transit,0,25.85493523,,,,,,
Kepler-604 b,Kepler-604,1,Transit,0,25.85515000,0.176000,2.400,0.214,,,
Kepler-604 b,Kepler-604,1,Transit,0,25.85501786,0.173500,2.420,0.216,,,
Kepler-604 b,Kepler-604,1,Transit,0,25.85501786,0.173500,2.420,0.216,,,
Kepler-604 b,Kepler-604,1,Transit,0,25.85499978,,,,,,
Kepler-604 b,Kepler-604,1,Transit,0,,,2.622,0.234,,,
Kepler-604 b,Kepler-604,1,Transit,0,25.85501786,0.173500,2.420,0.216,,,
Kepler-605 b,Kepler-605,2,Transit,0,3.38353341,,,,,,
Kepler-605 b,Kepler-605,2,Transit,0,,,1.460,0.130,,,
Kepler-605 b,Kepler-605,2,Transit,0,3.38354024,0.042000,1.650,0.147,,,
Kepler-605 b,Kepler-605,2,Transit,0,3.38353807,0.042900,1.330,0.119,,,
Kepler-605 b,Kepler-605,2,Transit,0,3.38353807,0.042900,1.330,0.119,,,
Kepler-605 b,Kepler-605,2,Transit,0,3.38353535,,,,,,
Kepler-605 b,Kepler-605,2,Transit,0,3.38353600,0.042000,1.390,0.124,,,
Kepler-605 b,Kepler-605,2,Transit,0,3.38354024,,,,,,
Kepler-605 b,Kepler-605,2,Transit,0,3.38353807,,1.440,0.128,,,
Kepler-605 b,Kepler-605,2,Transit,0,3.38353807,0.042900,1.330,0.119,,,
Kepler-605 c,Kepler-605,2,Transit,0,2.35895240,0.033000,0.960,0.086,,,
Kepler-605 c,Kepler-605,2,Transit,0,,,0.845,0.075,,,
Kepler-605 c,Kepler-605,2,Transit,0,2.35895152,0.033700,0.800,0.071,,,
Kepler-605 c,Kepler-605,2,Transit,0,2.35895152,,0.860,0.077,,,
Kepler-605 c,Kepler-605,2,Transit,0,2.35895152,0.033700,0.800,0.071,,,
Kepler-605 c,Kepler-605,2,Transit,0,2.35900200,0.033000,0.740,0.066,,,
Kepler-605 c,Kepler-605,2,Transit,0,2.35895621,,,,,,
Kepler-605 c,Kepler-605,2,Transit,0,2.35895240,,,,,,
Kepler-605 c,Kepler-605,2,Transit,0,2.35895152,0.033700,0.800,0.071,,,
Kepler-606 b,Kepler-606,1,Transit,0,,,3.300,0.294,,,
Kepler-606 b,Kepler-606,1,Transit,0,24.31573754,,,,,,
Kepler-606 b,Kepler-606,1,Transit,0,24.31587000,0.170000,2.600,0.232,,,
Kepler-606 b,Kepler-606,1,Transit,0,24.31575992,,3.310,0.295,,,
Kepler-606 b,Kepler-606,1,Transit,0,24.31587176,,,,,,
Kepler-606 b,Kepler-606,1,Transit,0,24.31575992,0.169300,2.780,0.248,,,
Kepler-606 b,Kepler-606,1,Transit,0,24.31574009,0.170000,2.800,0.250,,,
Kepler-606 b,Kepler-606,1,Transit,0,24.31575992,0.169300,2.780,0.248,,,
Kepler-606 b,Kepler-606,1,Transit,0,24.31575992,0.169300,2.780,0.248,,,
Kepler-606 b,Kepler-606,1,Transit,0,24.31574009,,,,,,
Kepler-607 b,Kepler-607,2,Transit,0,0.63816320,0.013500,0.990,0.088,,,
Kepler-607 b,Kepler-607,2,Transit,0,0.63816320,0.013500,0.990,0.088,,,
Kepler-607 b,Kepler-607,2,Transit,0,0.63816320,,0.870,0.078,,,
Kepler-607 b,Kepler-607,2,Transit,0,0.63816320,0.013500,0.990,0.088,,,
Kepler-607 b,Kepler-607,2,Transit,0,0.63816343,,,,,,
Kepler-607 b,Kepler-607,2,Transit,0,0.63816293,,,,,,
Kepler-607 b,Kepler-607,2,Transit,0,0.63816293,0.013500,0.910,0.081,,,
Kepler-607 b,Kepler-607,2,Transit,0,,,0.863,0.077,,,
Kepler-607 b,Kepler-607,2,Transit,0,0.63815400,0.014000,1.460,0.130,,,
Kepler-607 c,Kepler-607,2,Transit,0,39.67679977,,2.760,0.246,,,
Kepler-607 c,Kepler-607,2,Transit,0,39.67670950,,,,,,
Kepler-607 c,Kepler-607,2,Transit,0,39.67660710,0.212200,2.290,0.204,,,
Kepler-607 c,Kepler-607,2,Transit,0,39.67660710,,,,,,
Kepler-607 c,Kepler-607,2,Transit,0,39.67696170,0.212200,2.980,0.266,,,
Kepler-607 c,Kepler-607,2,Transit,0,39.67696170,0.212200,2.980,0.266,,,
Kepler-607 c,Kepler-607,2,Transit,0,39.67696170,0.212200,2.980,0.266,,,
Kepler-607 c,Kepler-607,2,Transit,0,39.67715000,0.227000,2.900,0.259,,,
Kepler-608 b,Kepler-608,1,Transit,0,6.41251504,0.068500,4.030,0.360,,,
Kepler-608 b,Kepler-608,1,Transit,0,,,3.629,0.324,,,
Kepler-608 b,Kepler-608,1,Transit,0,6.41251295,,,,,,
Kepler-608 b,Kepler-608,1,Transit,0,6.41251504,,3.640,0.325,,,
Kepler-608 b,Kepler-608,1,Transit,0,6.41251504,0.068500,4.030,0.360,,,
Kepler-608 b,Kepler-608,1,Transit,0,6.41250944,,,,,,
Kepler-608 b,Kepler-608,1,Transit,0,6.41251504,0.068500,4.030,0.360,,,
Kepler-608 b,Kepler-608,1,Transit,0,6.41246000,0.068000,4.000,0.357,,,
Kepler-608 b,Kepler-608,1,Transit,0,6.41259716,,,,,,
Kepler-608 b,Kepler-608,1,Transit,0,6.41251295,0.068500,3.890,0.347,,,
Kepler-609 b,Kepler-609,1,Transit,0,6.52120392,,,,,,
Kepler-609 b,Kepler-609,1,Transit,0,6.52121067,,3.350,0.299,,,
Kepler-609 b,Kepler-609,1,Transit,0,,,3.036,0.271,,,
Kepler-609 b,Kepler-609,1,Transit,0,6.52120963,,,,,,
Kepler-609 b,Kepler-609,1,Transit,0,6.52120576,,,,,,
Kepler-609 b,Kepler-609,1,Transit,0,6.52121067,0.068200,2.600,0.232,,,
Kepler-609 b,Kepler-609,1,Transit,0,6.52123400,0.068000,2.940,0.262,,,
Kepler-609 b,Kepler-609,1,Transit,0,6.52121067,0.068200,2.600,0.232,,,
Kepler-609 b,Kepler-609,1,Transit,0,6.52121067,0.068200,2.600,0.232,,,
Kepler-609 b,Kepler-609,1,Transit,0,6.52120963,0.068200,2.540,0.227,,,
Kepler-61 b,Kepler-61,1,Transit,0,59.87802580,,,,,,
Kepler-61 b,Kepler-61,1,Transit,0,59.87805381,,,,,,
Kepler-61 b,Kepler-61,1,Transit,0,59.87782400,,2.240,0.200,,,
Kepler-61 b,Kepler-61,1,Transit,0,59.87756000,,2.150,0.192,,,
Kepler-61 b,Kepler-61,1,Transit,0,59.87769000,0.249000,2.330,0.208,,,
Kepler-61 b,Kepler-61,1,Transit,0,59.87910080,0.248610,2.040,0.182,,,
Kepler-61 b,Kepler-61,1,Transit,0,59.87782400,0.252300,2.170,0.194,,,
Kepler-61 b,Kepler-61,1,Transit,0,,,2.696,0.241,,,
Kepler-61 b,Kepler-61,1,Transit,0,59.87793639,,,,,,
Kepler-61 b,Kepler-61,1,Transit,0,59.87802580,0.252200,2.190,0.195,,,
Kepler-61 b,Kepler-61,1,Transit,0,59.87782400,0.252300,2.170,0.194,,,
Kepler-61 b,Kepler-61,1,Transit,0,,,2.477,0.221,,,
Kepler-61 b,Kepler-61,1,Transit,0,59.87792000,,,,,,
Kepler-61 b,Kepler-61,1,Transit,0,59.87782400,0.252300,2.170,0.194,,,
Kepler-610 b,Kepler-610,2,Transit,0,6.99692655,0.071900,3.280,0.293,,,
Kepler-610 b,Kepler-610,2,Transit,0,6.99692624,,,,,,
Kepler-610 b,Kepler-610,2,Transit,0,6.99692655,0.071900,3.280,0.293,,,
Kepler-610 b,Kepler-610,2,Transit,0,6.99692624,0.071900,3.210,0.286,,,
Kepler-610 b,Kepler-610,2,Transit,0,6.99692655,0.071900,3.280,0.293,,,
Kepler-610 b,Kepler-610,2,Transit,0,,,3.111,0.278,,,
Kepler-610 b,Kepler-610,2,Transit,0,6.99692200,0.070000,3.060,0.273,,,
Kepler-610 b,Kepler-610,2,Transit,0,6.99692696,,,,,,
Kepler-610 b,Kepler-610,2,Transit,0,6.99692544,,,,,,
Kepler-610 b,Kepler-610,2,Transit,0,6.99692655,,4.190,0.374,,,
Kepler-610 c,Kepler-610,2,Transit,0,151.86547622,,,,,,
Kepler-610 c,Kepler-610,2,Transit,0,151.86392000,,3.300,0.294,,,
Kepler-610 c,Kepler-610,2,Transit,0,151.86394900,0.559400,2.410,0.215,,,
Kepler-610 c,Kepler-610,2,Transit,0,151.86392000,0.559400,2.630,0.235,,,
Kepler-610 c,Kepler-610,2,Transit,0,151.86392000,0.559400,2.630,0.235,,,
Kepler-610 c,Kepler-610,2,Transit,0,151.86540000,0.546000,2.140,0.191,,,
Kepler-610 c,Kepler-610,2,Transit,0,,,2.340,0.209,,,
Kepler-610 c,Kepler-610,2,Transit,0,151.86383320,,,,,,
Kepler-610 c,Kepler-610,2,Transit,0,151.86392000,0.559400,2.630,0.235,,,
Kepler-610 c,Kepler-610,2,Transit,0,151.86394900,,,,,,
Kepler-611 b,Kepler-611,1,Transit,0,2.43703296,,,,,,
Kepler-611 b,Kepler-611,1,Transit,0,2.43701800,0.036000,1.500,0.134,,,
Kepler-611 b,Kepler-611,1,Transit,0,,,2.480,0.221,,,
Kepler-611 b,Kepler-611,1,Transit,0,2.43703330,0.036500,1.610,0.144,,,
Kepler-611 b,Kepler-611,1,Transit,0,2.43703330,0.036500,1.610,0.144,,,
Kepler-611 b,Kepler-611,1,Transit,0,2.43702276,,,,,,
Kepler-611 b,Kepler-611,1,Transit,0,2.43702922,,,,,,
Kepler-611 b,Kepler-611,1,Transit,0,2.43702922,0.035100,2.040,0.182,,,
Kepler-611 b,Kepler-611,1,Transit,0,2.43703330,0.036500,1.610,0.144,,,
Kepler-611 b,Kepler-611,1,Transit,0,2.43703330,,1.650,0.147,,,
Kepler-612 b,Kepler-612,1,Transit,0,3.72215620,,,,,,
Kepler-612 b,Kepler-612,1,Transit,0,3.72215890,,,,,,
Kepler-612 b,Kepler-612,1,Transit,0,3.72215735,,,,,,
Kepler-612 b,Kepler-612,1,Transit,0,3.72215641,0.045100,2.420,0.216,,,
Kepler-612 b,Kepler-612,1,Transit,0,3.72215641,0.045100,2.420,0.216,,,
Kepler-612 b,Kepler-612,1,Transit,0,3.72218000,0.046000,2.480,0.221,,,
Kepler-612 b,Kepler-612,1,Transit,0,3.72215641,,2.840,0.253,,,
Kepler-612 b,Kepler-612,1,Transit,0,3.72215641,0.045100,2.420,0.216,,,
Kepler-612 b,Kepler-612,1,Transit,0,3.72215890,0.045200,2.330,0.208,,,
Kepler-612 b,Kepler-612,1,Transit,0,,,4.367,0.390,,,
Kepler-613 b,Kepler-613,1,Transit,0,15.77980122,0.123200,2.110,0.188,,,
Kepler-613 b,Kepler-613,1,Transit,0,15.77980122,,,,,,
Kepler-613 b,Kepler-613,1,Transit,0,15.77979614,0.123200,2.190,0.195,,,
Kepler-613 b,Kepler-613,1,Transit,0,15.77979614,0.123200,2.190,0.195,,,
Kepler-613 b,Kepler-613,1,Transit,0,15.77979614,,2.290,0.204,,,
Kepler-613 b,Kepler-613,1,Transit,0,15.77955000,0.124000,2.300,0.205,,,
Kepler-613 b,Kepler-613,1,Transit,0,15.77979614,0.123200,2.190,0.195,,,
Kepler-613 b,Kepler-613,1,Transit,0,15.77987604,,,,,,
Kepler-613 b,Kepler-613,1,Transit,0,15.77975178,,,,,,
Kepler-613 b,Kepler-613,1,Transit,0,,,2.190,0.195,,,
Kepler-614 b,Kepler-614,1,Transit,0,14.03491514,,2.390,0.213,,,
Kepler-614 b,Kepler-614,1,Transit,0,14.03491514,0.102700,2.350,0.210,,,
Kepler-614 b,Kepler-614,1,Transit,0,14.03492054,,,,,,
Kepler-614 b,Kepler-614,1,Transit,0,,,2.321,0.207,,,
Kepler-614 b,Kepler-614,1,Transit,0,14.03490255,,,,,,
Kepler-614 b,Kepler-614,1,Transit,0,14.03491514,0.102700,2.350,0.210,,,
Kepler-614 b,Kepler-614,1,Transit,0,14.03491514,0.102700,2.350,0.210,,,
Kepler-614 b,Kepler-614,1,Transit,0,14.03490255,0.102700,2.410,0.215,,,
Kepler-614 b,Kepler-614,1,Transit,0,14.03483200,0.105000,2.900,0.259,,,
Kepler-614 b,Kepler-614,1,Transit,0,14.03493317,,,,,,
Kepler-615 b,Kepler-615,1,Transit,0,10.35585454,,,,,,
Kepler-615 b,Kepler-615,1,Transit,0,10.35586478,,,,,,
Kepler-615 b,Kepler-615,1,Transit,0,10.35584657,0.075600,1.360,0.121,,,
Kepler-615 b,Kepler-615,1,Transit,0,10.35584657,0.075600,1.360,0.121,,,
Kepler-615 b,Kepler-615,1,Transit,0,10.35586478,0.085000,1.920,0.171,,,
Kepler-615 b,Kepler-615,1,Transit,0,10.35574200,0.081000,2.080,0.186,,,
Kepler-615 b,Kepler-615,1,Transit,0,10.35584657,0.075600,1.360,0.121,,,
Kepler-615 b,Kepler-615,1,Transit,0,10.35584657,,1.740,0.155,,,
Kepler-615 b,Kepler-615,1,Transit,0,10.35588006,,,,,,
Kepler-616 b,Kepler-616,3,Transit,0,9.99761851,0.092700,2.480,0.221,,,
Kepler-616 b,Kepler-616,3,Transit,0,9.99761851,0.092700,2.480,0.221,,,
Kepler-616 b,Kepler-616,3,Transit,0,9.99762400,0.092000,2.350,0.210,,,
Kepler-616 b,Kepler-616,3,Transit,0,9.99760285,0.092700,2.820,0.252,,,
Kepler-616 b,Kepler-616,3,Transit,0,9.99761851,,2.430,0.217,,,
Kepler-616 b,Kepler-616,3,Transit,0,9.99760285,,,,,,
Kepler-616 b,Kepler-616,3,Transit,0,9.99745717,,,,,,
Kepler-616 b,Kepler-616,3,Transit,0,9.99761851,0.092700,2.480,0.221,,,
Kepler-616 b,Kepler-616,3,Transit,0,9.99758489,,,,,,
Kepler-616 c,Kepler-616,3,Transit,0,90.41135560,0.402400,3.370,0.301,,,
Kepler-616 c,Kepler-616,3,Transit,0,90.41179920,0.402400,3.960,0.353,,,
Kepler-616 c,Kepler-616,3,Transit,0,90.41119000,0.398000,3.400,0.303,,,
Kepler-616 c,Kepler-616,3,Transit,0,90.41179920,,,,,,
Kepler-616 c,Kepler-616,3,Transit,0,90.41135560,0.402400,3.370,0.301,,,
Kepler-616 c,Kepler-616,3,Transit,0,90.41135560,,3.410,0.304,,,
Kepler-616 c,Kepler-616,3,Transit,0,90.41113426,,,,,,
Kepler-616 c,Kepler-616,3,Transit,0,90.41260102,,,,,,
Kepler-616 c,Kepler-616,3,Transit,0,90.41135560,0.402400,3.370,0.301,,,
Kepler-616 d,Kepler-616,3,Transit,0,51.06743550,,,,,,
Kepler-616 d,Kepler-616,3,Transit,0,51.06740189,,2.653,0.237,,,
Kepler-616 d,Kepler-616,3,Transit,0,51.06724950,0.274900,2.620,0.234,,,
Kepler-616 d,Kepler-616,3,Transit,0,25.53370554,,,,,,
Kepler-616 d,Kepler-616,3,Transit,0,51.06724950,0.274900,2.620,0.234,,,
Kepler-616 d,Kepler-616,3,Transit,0,51.06724950,0.274900,2.620,0.234,,,
Kepler-616 d,Kepler-616,3,Transit,0,25.53327000,0.171000,1.810,0.161,,,
Kepler-616 d,Kepler-616,3,Transit,0,51.06743550,0.274900,2.440,0.218,,,
Kepler-617 b,Kepler-617,1,Transit,0,1.68269715,,,,,,
Kepler-617 b,Kepler-617,1,Transit,0,1.68269615,0.021800,1.270,0.113,,,
Kepler-617 b,Kepler-617,1,Transit,0,1.68269594,,,,,,
Kepler-617 b,Kepler-617,1,Transit,0,1.68269615,0.021800,1.270,0.113,,,
Kepler-617 b,Kepler-617,1,Transit,0,1.68269615,0.021800,1.270,0.113,,,
Kepler-617 b,Kepler-617,1,Transit,0,1.68269330,0.022000,1.370,0.122,,,
Kepler-617 b,Kepler-617,1,Transit,0,1.68269296,,,,,,
Kepler-617 b,Kepler-617,1,Transit,0,1.68269615,,1.320,0.118,,,
Kepler-617 b,Kepler-617,1,Transit,0,1.68269594,0.021900,1.230,0.110,,,
Kepler-617 b,Kepler-617,1,Transit,0,,,1.419,0.127,,,
Kepler-618 b,Kepler-618,1,Transit,0,3.59576964,0.046800,2.390,0.213,,,
Kepler-618 b,Kepler-618,1,Transit,0,3.59576901,0.046000,2.390,0.213,,,
Kepler-618 b,Kepler-618,1,Transit,0,3.59576964,0.046800,2.390,0.213,,,
Kepler-618 b,Kepler-618,1,Transit,0,3.59576964,0.046800,2.390,0.213,,,
Kepler-618 b,Kepler-618,1,Transit,0,3.59576964,,2.600,0.232,,,
Kepler-618 b,Kepler-618,1,Transit,0,3.59577023,,,,,,
Kepler-618 b,Kepler-618,1,Transit,0,3.59578591,,,,,,
Kepler-618 b,Kepler-618,1,Transit,0,,,2.423,0.216,,,
Kepler-618 b,Kepler-618,1,Transit,0,3.59576901,,,,,,
Kepler-618 b,Kepler-618,1,Transit,0,3.59573600,0.047000,2.310,0.206,,,
Kepler-619 b,Kepler-619,3,Transit,0,5.40426917,0.061100,2.850,0.254,,,
Kepler-619 b,Kepler-619,3,Transit,0,5.40428300,0.062000,3.000,0.268,,,
Kepler-619 b,Kepler-619,3,Transit,0,5.40426917,,,,,,
Kepler-619 b,Kepler-619,3,Transit,0,5.40427649,,,,,,
Kepler-619 b,Kepler-619,3,Transit,0,5.40427220,0.061100,2.690,0.240,,,
Kepler-619 b,Kepler-619,3,Transit,0,,,2.664,0.238,,,
Kepler-619 b,Kepler-619,3,Transit,0,5.40427220,0.061100,2.690,0.240,,,
Kepler-619 b,Kepler-619,3,Transit,0,5.40427220,0.061100,2.690,0.240,,,
Kepler-619 b,Kepler-619,3,Transit,0,5.40427220,,3.160,0.282,,,
Kepler-619 b,Kepler-619,3,Transit,0,5.40427188,,,,,,
Kepler-619 c,Kepler-619,3,Transit,0,1.20846503,,1.690,0.151,,,
Kepler-619 c,Kepler-619,3,Transit,0,1.20846238,,,,,,
Kepler-619 c,Kepler-619,3,Transit,0,1.20844850,0.023000,1.620,0.145,,,
Kepler-619 c,Kepler-619,3,Transit,0,1.20846273,,,,,,
